Cnt: 336,interval:  36, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -528,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:   -5, -528, -870,            dc:   -3, -476, -903,max:   20, -481, -870,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 337,interval:  37, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -532,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:   -3, -532, -866,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 338,interval:  38, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -532,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:   -3, -532, -866,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 339,interval:  39, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -536,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:   -9, -536, -871,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 340,interval:  40, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -536,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:   -9, -536, -871,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 341,interval:  41, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -536,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:   -9, -536, -877,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 342,interval:  42, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -536,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:   -9, -536, -877,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 343,interval:  43, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -530,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:  -11, -530, -879,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 344,interval:  44, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -530,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:  -11, -530, -879,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 345,interval:  45, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -528,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:  -15, -528, -881,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 346,interval:  46, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -528,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:  -15, -528, -881,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -20, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 347,interval:  47, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -528,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:  -21, -528, -885,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -21, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 348,interval:  48, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -528,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:  -21, -528, -885,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -21, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 349,interval:  49, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   25,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -470,lowThSum:  -482, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     0,  -470,  -899,lowTh:    -5,  -482,  -907,		    bad:    1,    1,    1,_vpp:    11,    25,    16,			ad:  -28, -522, -887,            dc:   -3, -476, -903,max:   20, -481, -866,min:  -28, -542, -899,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 350,interval:  50, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -28, -522, -887,            dc:   -4, -512, -883,max:-4096,-4096,-4096,min: 4095, 4095, 4095,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 351,interval:  51, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -531,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -29, -531, -889,            dc:   -4, -512, -883,max:  -29, -531, -889,min:  -29, -531, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 352,interval:  52, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -531,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -29, -531, -889,            dc:   -4, -512, -883,max:  -29, -531, -889,min:  -29, -531, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 353,interval:  53, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -536,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -24, -536, -886,            dc:   -4, -512, -883,max:  -24, -531, -886,min:  -29, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 354,interval:  54, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -536,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -24, -536, -886,            dc:   -4, -512, -883,max:  -24, -531, -886,min:  -29, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 355,interval:  55, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -31, -522, -876,            dc:   -4, -512, -883,max:  -24, -522, -876,min:  -31, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 356,interval:  56, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -31, -522, -876,            dc:   -4, -512, -883,max:  -24, -522, -876,min:  -31, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 357,interval:  57, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -519,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -35, -519, -865,            dc:   -4, -512, -883,max:  -24, -519, -865,min:  -35, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 358,interval:  58, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -519,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -35, -519, -865,            dc:   -4, -512, -883,max:  -24, -519, -865,min:  -35, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 359,interval:  59, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -527,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -40, -527, -864,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 360,interval:  60, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -527,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -40, -527, -864,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 361,interval:  61, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -531,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -40, -531, -874,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 362,interval:  62, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -531,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -40, -531, -874,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 363,interval:  63, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -528,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -39, -528, -871,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 364,interval:  64, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -528,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -39, -528, -871,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 365,interval:  65, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -532,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -33, -532, -881,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 366,interval:  66, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -532,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -33, -532, -881,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 367,interval:  67, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -29, -522, -889,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 368,interval:  68, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -29, -522, -889,            dc:   -4, -512, -883,max:  -24, -519, -864,min:  -40, -536, -889,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 369,interval:  69, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -513,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -34, -513, -894,            dc:   -4, -512, -883,max:  -24, -513, -864,min:  -40, -536, -894,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 370,interval:  70, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -513,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -34, -513, -894,            dc:   -4, -512, -883,max:  -24, -513, -864,min:  -40, -536, -894,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 371,interval:  71, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -29, -522, -891,            dc:   -4, -512, -883,max:  -24, -513, -864,min:  -40, -536, -894,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 372,interval:  72, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -522,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -29, -522, -891,            dc:   -4, -512, -883,max:  -24, -513, -864,min:  -40, -536, -894,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 373,interval:  73, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -533,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -31, -533, -887,            dc:   -4, -512, -883,max:  -24, -513, -864,min:  -40, -536, -894,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 374,interval:  74, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -533,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -31, -533, -887,            dc:   -4, -512, -883,max:  -24, -513, -864,min:  -40, -536, -894,            precision:  100,  100,  100,            InvalidSteps:   0
Cnt: 375,interval:  75, STEPS:  0	        findTmp:0,findFlag:0,	        vppSum:   61,oldDataSum: -539,newDataSum: -542,precisionSum:  100, adResSum:   -536,			chanSelFlag:0,1,0,	        badFlagSum:1,ReReg:1,TempSteps: 0	        currStateSum:1,preStateSum:1,		    old:    0,    0,    0,new:    0,    0,    0,		   highThSum:  -497,lowThSum:  -527, maxSum:     0, minSum:     0, dcSum:     0,	       highTh:     8,  -497,  -875,lowTh:   -16,  -527,  -891,		    bad:    1,    1,    1,_vpp:    48,    61,    33,			ad:  -31, -536, -881,            dc:   -4, -512, -883,max:  -24, -513, -864,min:  -40, -536, -894,            precision:  100,  100,  100,            InvalidSteps:   0
